"phase","parPri","parPub","trial","rat","phaseNum","nRating","stim","nRat","rat0comp","spq","excInh","ctrlType"
"ph2",5885402,"j87aonw5",14,50,2,"ph2_2","R",10,-50,66,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885402,"j87aonw5",15,16,2,"ph2_2","C",10,16,66,"Exc","sup. ctrl. (K & C)"
"ph2",5885402,"j87aonw5",16,-40,2,"ph2_2","Z",10,40,66,"Inh","sup. (S & Z)"
"ph2",5885402,"j87aonw5",17,-30,2,"ph2_4","K",12,30,66,"Inh","sup. ctrl. (K & C)"
"ph2",5885402,"j87aonw5",18,28,2,"ph2_4","C",12,28,66,"Exc","sup. ctrl. (K & C)"
"ph2",5885402,"j87aonw5",19,-50,2,"ph2_4","Z",12,50,66,"Inh","sup. (S & Z)"
"ph2",5885402,"j87aonw5",20,-24,2,"ph2_4","S",12,-24,66,"Exc","sup. (S & Z)"
"ph2",5885402,"j87aonw5",21,22,2,"ph2_4","B",12,22,66,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885402,"j87aonw5",22,38,2,"ph2_4","R",12,-38,66,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885402,"j87aonw5",23,20,2,"ph2_4","I",12,-20,66,"Exc","pre. (E & I)"
"ph2",5885402,"j87aonw5",24,-28,2,"ph2_4","E",12,-28,66,"Inh","pre. (E & I)"
"ph2",5885402,"j87aonw5",25,-18,2,"ph2_8","K",16,18,66,"Inh","sup. ctrl. (K & C)"
"ph2",5885402,"j87aonw5",26,-50,2,"ph2_8","I",16,50,66,"Exc","pre. (E & I)"
"ph2",5885402,"j87aonw5",27,42,2,"ph2_8","C",16,42,66,"Exc","sup. ctrl. (K & C)"
"ph2",5885402,"j87aonw5",28,16,2,"ph2_8","B",16,16,66,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885402,"j87aonw5",29,-34,2,"ph2_8","R",16,34,66,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885402,"j87aonw5",30,-40,2,"ph2_8","Z",16,40,66,"Inh","sup. (S & Z)"
"ph2",5885402,"j87aonw5",31,28,2,"ph2_8","S",16,28,66,"Exc","sup. (S & Z)"
"ph2",5885402,"j87aonw5",32,-44,2,"ph2_8","E",16,-44,66,"Inh","pre. (E & I)"
"ph2",5885384,"mgz0sqxg",1,-50,2,"ph2_1","K",9,50,60,"Inh","sup. ctrl. (K & C)"
"ph2",5885384,"mgz0sqxg",2,18,2,"ph2_1","B",9,18,60,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885384,"mgz0sqxg",3,-20,2,"ph2_1","E",9,-20,60,"Inh","pre. (E & I)"
"ph2",5885384,"mgz0sqxg",4,-34,2,"ph2_1","R",9,34,60,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885384,"mgz0sqxg",5,38,2,"ph2_1","S",9,38,60,"Exc","sup. (S & Z)"
"ph2",5885384,"mgz0sqxg",6,10,2,"ph2_1","C",9,10,60,"Exc","sup. ctrl. (K & C)"
"ph2",5885384,"mgz0sqxg",7,-36,2,"ph2_1","Z",9,36,60,"Inh","sup. (S & Z)"
"ph2",5885384,"mgz0sqxg",8,18,2,"ph2_1","I",9,-18,60,"Exc","pre. (E & I)"
"ph2",5885384,"mgz0sqxg",9,20,2,"ph2_2","Z",10,-20,60,"Inh","sup. (S & Z)"
"ph2",5885384,"mgz0sqxg",10,-36,2,"ph2_2","K",10,36,60,"Inh","sup. ctrl. (K & C)"
"ph2",5885384,"mgz0sqxg",11,18,2,"ph2_2","I",10,-18,60,"Exc","pre. (E & I)"
"ph2",5885384,"mgz0sqxg",12,34,2,"ph2_2","E",10,34,60,"Inh","pre. (E & I)"
"ph2",5885384,"mgz0sqxg",13,50,2,"ph2_2","B",10,50,60,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885384,"mgz0sqxg",14,20,2,"ph2_2","S",10,20,60,"Exc","sup. (S & Z)"
"ph2",5885384,"mgz0sqxg",15,14,2,"ph2_2","C",10,14,60,"Exc","sup. ctrl. (K & C)"
"ph2",5885384,"mgz0sqxg",16,-22,2,"ph2_2","R",10,22,60,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885384,"mgz0sqxg",17,18,2,"ph2_4","R",12,-18,60,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885384,"mgz0sqxg",18,38,2,"ph2_4","S",12,38,60,"Exc","sup. (S & Z)"
"ph2",5885384,"mgz0sqxg",19,62,2,"ph2_4","B",12,62,60,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885384,"mgz0sqxg",20,-38,2,"ph2_4","K",12,38,60,"Inh","sup. ctrl. (K & C)"
"ph2",5885384,"mgz0sqxg",21,66,2,"ph2_4","C",12,66,60,"Exc","sup. ctrl. (K & C)"
"ph2",5885384,"mgz0sqxg",22,16,2,"ph2_4","Z",12,-16,60,"Inh","sup. (S & Z)"
"ph2",5885384,"mgz0sqxg",23,-24,2,"ph2_4","I",12,24,60,"Exc","pre. (E & I)"
"ph2",5885384,"mgz0sqxg",24,-34,2,"ph2_4","E",12,-34,60,"Inh","pre. (E & I)"
"ph2",5885384,"mgz0sqxg",25,-30,2,"ph2_8","R",16,30,60,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885384,"mgz0sqxg",26,26,2,"ph2_8","B",16,26,60,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885384,"mgz0sqxg",27,60,2,"ph2_8","C",16,60,60,"Exc","sup. ctrl. (K & C)"
"ph2",5885384,"mgz0sqxg",28,26,2,"ph2_8","S",16,26,60,"Exc","sup. (S & Z)"
"ph2",5885384,"mgz0sqxg",29,-22,2,"ph2_8","I",16,22,60,"Exc","pre. (E & I)"
"ph2",5885384,"mgz0sqxg",30,46,2,"ph2_8","E",16,46,60,"Inh","pre. (E & I)"
"ph2",5885384,"mgz0sqxg",31,-50,2,"ph2_8","K",16,50,60,"Inh","sup. ctrl. (K & C)"
"ph2",5885384,"mgz0sqxg",32,18,2,"ph2_8","Z",16,-18,60,"Inh","sup. (S & Z)"
"ph2",5885358,"xqe2wrk2",1,-4,2,"ph2_1","R",9,4,55,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885358,"xqe2wrk2",2,-46,2,"ph2_1","I",9,46,55,"Exc","pre. (E & I)"
"ph2",5885358,"xqe2wrk2",3,42,2,"ph2_1","E",9,42,55,"Inh","pre. (E & I)"
"ph2",5885358,"xqe2wrk2",4,0,2,"ph2_1","S",9,0,55,"Exc","sup. (S & Z)"
"ph2",5885358,"xqe2wrk2",5,0,2,"ph2_1","B",9,0,55,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885358,"xqe2wrk2",6,0,2,"ph2_1","Z",9,0,55,"Inh","sup. (S & Z)"
"ph2",5885358,"xqe2wrk2",7,-20,2,"ph2_1","K",9,20,55,"Inh","sup. ctrl. (K & C)"
"ph2",5885358,"xqe2wrk2",8,0,2,"ph2_1","C",9,0,55,"Exc","sup. ctrl. (K & C)"
"ph2",5885358,"xqe2wrk2",9,12,2,"ph2_2","E",10,12,55,"Inh","pre. (E & I)"
"ph2",5885358,"xqe2wrk2",10,-28,2,"ph2_2","K",10,28,55,"Inh","sup. ctrl. (K & C)"
"ph2",5885358,"xqe2wrk2",11,16,2,"ph2_2","B",10,16,55,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885358,"xqe2wrk2",12,2,2,"ph2_2","S",10,2,55,"Exc","sup. (S & Z)"
"ph2",5885358,"xqe2wrk2",13,-16,2,"ph2_2","R",10,16,55,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885358,"xqe2wrk2",14,-22,2,"ph2_2","I",10,22,55,"Exc","pre. (E & I)"
"ph2",5885358,"xqe2wrk2",15,28,2,"ph2_2","C",10,28,55,"Exc","sup. ctrl. (K & C)"
"ph2",5885358,"xqe2wrk2",16,0,2,"ph2_2","Z",10,0,55,"Inh","sup. (S & Z)"
"ph2",5885358,"xqe2wrk2",17,0,2,"ph2_4","E",12,0,55,"Inh","pre. (E & I)"
"ph2",5885358,"xqe2wrk2",18,16,2,"ph2_4","C",12,16,55,"Exc","sup. ctrl. (K & C)"
"ph2",5885358,"xqe2wrk2",19,-42,2,"ph2_4","Z",12,42,55,"Inh","sup. (S & Z)"
"ph2",5885358,"xqe2wrk2",20,-20,2,"ph2_4","R",12,20,55,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885358,"xqe2wrk2",21,-34,2,"ph2_4","I",12,34,55,"Exc","pre. (E & I)"
"ph2",5885358,"xqe2wrk2",22,-12,2,"ph2_4","K",12,12,55,"Inh","sup. ctrl. (K & C)"
"ph2",5885358,"xqe2wrk2",23,4,2,"ph2_4","B",12,4,55,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885358,"xqe2wrk2",24,-2,2,"ph2_4","S",12,-2,55,"Exc","sup. (S & Z)"
"ph2",5885358,"xqe2wrk2",25,0,2,"ph2_8","E",16,0,55,"Inh","pre. (E & I)"
"ph2",5885358,"xqe2wrk2",26,-32,2,"ph2_8","I",16,32,55,"Exc","pre. (E & I)"
"ph2",5885358,"xqe2wrk2",27,26,2,"ph2_8","B",16,26,55,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885358,"xqe2wrk2",28,-18,2,"ph2_8","K",16,18,55,"Inh","sup. ctrl. (K & C)"
"ph2",5885358,"xqe2wrk2",29,78,2,"ph2_8","C",16,78,55,"Exc","sup. ctrl. (K & C)"
"ph2",5885358,"xqe2wrk2",30,38,2,"ph2_8","S",16,38,55,"Exc","sup. (S & Z)"
"ph2",5885358,"xqe2wrk2",31,-2,2,"ph2_8","R",16,2,55,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885358,"xqe2wrk2",32,-58,2,"ph2_8","Z",16,58,55,"Inh","sup. (S & Z)"
"ph2",5885350,"hnp0nld4",1,30,2,"ph2_1","E",9,30,67,"Inh","pre. (E & I)"
"ph2",5885350,"hnp0nld4",2,12,2,"ph2_1","S",9,12,67,"Exc","sup. (S & Z)"
"ph2",5885350,"hnp0nld4",3,-2,2,"ph2_1","C",9,-2,67,"Exc","sup. ctrl. (K & C)"
"ph2",5885350,"hnp0nld4",4,30,2,"ph2_1","B",9,30,67,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885350,"hnp0nld4",5,-40,2,"ph2_1","Z",9,40,67,"Inh","sup. (S & Z)"
"ph2",5885350,"hnp0nld4",6,-26,2,"ph2_1","I",9,26,67,"Exc","pre. (E & I)"
"ph2",5885350,"hnp0nld4",7,4,2,"ph2_1","R",9,-4,67,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885350,"hnp0nld4",8,-2,2,"ph2_1","K",9,2,67,"Inh","sup. ctrl. (K & C)"
"ph2",5885350,"hnp0nld4",9,-72,2,"ph2_2","K",10,72,67,"Inh","sup. ctrl. (K & C)"
"ph2",5885350,"hnp0nld4",10,-90,2,"ph2_2","Z",10,90,67,"Inh","sup. (S & Z)"
"ph2",5885350,"hnp0nld4",11,64,2,"ph2_2","C",10,64,67,"Exc","sup. ctrl. (K & C)"
"ph2",5885350,"hnp0nld4",12,30,2,"ph2_2","E",10,30,67,"Inh","pre. (E & I)"
"ph2",5885350,"hnp0nld4",13,-14,2,"ph2_2","I",10,14,67,"Exc","pre. (E & I)"
"ph2",5885350,"hnp0nld4",14,10,2,"ph2_2","B",10,10,67,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885350,"hnp0nld4",15,2,2,"ph2_2","R",10,-2,67,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885350,"hnp0nld4",16,14,2,"ph2_2","S",10,14,67,"Exc","sup. (S & Z)"
"ph2",5885350,"hnp0nld4",17,-82,2,"ph2_4","K",12,82,67,"Inh","sup. ctrl. (K & C)"
"ph2",5885350,"hnp0nld4",18,70,2,"ph2_4","C",12,70,67,"Exc","sup. ctrl. (K & C)"
"ph2",5885350,"hnp0nld4",19,-98,2,"ph2_4","Z",12,98,67,"Inh","sup. (S & Z)"
"ph2",5885350,"hnp0nld4",20,28,2,"ph2_4","S",12,28,67,"Exc","sup. (S & Z)"
"ph2",5885350,"hnp0nld4",21,6,2,"ph2_4","R",12,-6,67,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885350,"hnp0nld4",22,14,2,"ph2_4","B",12,14,67,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885350,"hnp0nld4",23,-28,2,"ph2_4","I",12,28,67,"Exc","pre. (E & I)"
"ph2",5885350,"hnp0nld4",24,48,2,"ph2_4","E",12,48,67,"Inh","pre. (E & I)"
"ph2",5885350,"hnp0nld4",25,58,2,"ph2_8","E",16,58,67,"Inh","pre. (E & I)"
"ph2",5885350,"hnp0nld4",26,-72,2,"ph2_8","K",16,72,67,"Inh","sup. ctrl. (K & C)"
"ph2",5885350,"hnp0nld4",27,34,2,"ph2_8","S",16,34,67,"Exc","sup. (S & Z)"
"ph2",5885350,"hnp0nld4",28,96,2,"ph2_8","C",16,96,67,"Exc","sup. ctrl. (K & C)"
"ph2",5885350,"hnp0nld4",29,18,2,"ph2_8","R",16,-18,67,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885350,"hnp0nld4",30,-96,2,"ph2_8","Z",16,96,67,"Inh","sup. (S & Z)"
"ph2",5885350,"hnp0nld4",31,22,2,"ph2_8","B",16,22,67,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885350,"hnp0nld4",32,-32,2,"ph2_8","I",16,32,67,"Exc","pre. (E & I)"
"ph2",5885294,"2c4wg0u5",1,30,2,"ph2_1","E",9,30,64,"Inh","pre. (E & I)"
"ph2",5885294,"2c4wg0u5",2,0,2,"ph2_1","B",9,0,64,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885294,"2c4wg0u5",3,0,2,"ph2_1","C",9,0,64,"Exc","sup. ctrl. (K & C)"
"ph2",5885294,"2c4wg0u5",4,0,2,"ph2_1","Z",9,0,64,"Inh","sup. (S & Z)"
"ph2",5885294,"2c4wg0u5",5,24,2,"ph2_1","S",9,24,64,"Exc","sup. (S & Z)"
"ph2",5885294,"2c4wg0u5",6,-14,2,"ph2_1","I",9,14,64,"Exc","pre. (E & I)"
"ph2",5885294,"2c4wg0u5",7,0,2,"ph2_1","R",9,0,64,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885294,"2c4wg0u5",8,-14,2,"ph2_1","K",9,14,64,"Inh","sup. ctrl. (K & C)"
"ph2",5885294,"2c4wg0u5",9,0,2,"ph2_2","B",10,0,64,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885294,"2c4wg0u5",10,-18,2,"ph2_2","I",10,18,64,"Exc","pre. (E & I)"
"ph2",5885294,"2c4wg0u5",11,42,2,"ph2_2","S",10,42,64,"Exc","sup. (S & Z)"
"ph2",5885294,"2c4wg0u5",12,0,2,"ph2_2","Z",10,0,64,"Inh","sup. (S & Z)"
"ph2",5885294,"2c4wg0u5",13,-16,2,"ph2_2","K",10,16,64,"Inh","sup. ctrl. (K & C)"
"ph2",5885294,"2c4wg0u5",14,0,2,"ph2_2","C",10,0,64,"Exc","sup. ctrl. (K & C)"
"ph2",5885294,"2c4wg0u5",15,-14,2,"ph2_2","R",10,14,64,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885294,"2c4wg0u5",16,0,2,"ph2_2","E",10,0,64,"Inh","pre. (E & I)"
"ph2",5885294,"2c4wg0u5",17,20,2,"ph2_4","B",12,20,64,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885294,"2c4wg0u5",18,0,2,"ph2_4","C",12,0,64,"Exc","sup. ctrl. (K & C)"
"ph2",5885294,"2c4wg0u5",19,0,2,"ph2_4","K",12,0,64,"Inh","sup. ctrl. (K & C)"
"ph2",5885294,"2c4wg0u5",20,0,2,"ph2_4","I",12,0,64,"Exc","pre. (E & I)"
"ph2",5885294,"2c4wg0u5",21,32,2,"ph2_4","E",12,32,64,"Inh","pre. (E & I)"
"ph2",5885294,"2c4wg0u5",22,-28,2,"ph2_4","R",12,28,64,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885294,"2c4wg0u5",23,26,2,"ph2_4","S",12,26,64,"Exc","sup. (S & Z)"
"ph2",5885294,"2c4wg0u5",24,0,2,"ph2_4","Z",12,0,64,"Inh","sup. (S & Z)"
"ph2",5885294,"2c4wg0u5",25,22,2,"ph2_8","S",16,22,64,"Exc","sup. (S & Z)"
"ph2",5885294,"2c4wg0u5",26,28,2,"ph2_8","C",16,28,64,"Exc","sup. ctrl. (K & C)"
"ph2",5885294,"2c4wg0u5",27,0,2,"ph2_8","I",16,0,64,"Exc","pre. (E & I)"
"ph2",5885294,"2c4wg0u5",28,0,2,"ph2_8","B",16,0,64,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885294,"2c4wg0u5",29,-28,2,"ph2_8","R",16,28,64,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885294,"2c4wg0u5",30,-20,2,"ph2_8","Z",16,20,64,"Inh","sup. (S & Z)"
"ph2",5885294,"2c4wg0u5",31,-6,2,"ph2_8","K",16,6,64,"Inh","sup. ctrl. (K & C)"
"ph2",5885294,"2c4wg0u5",32,42,2,"ph2_8","E",16,42,64,"Inh","pre. (E & I)"
"ph2",5885279,"5baaynnz",1,86,2,"ph2_1","S",9,86,143,"Exc","sup. (S & Z)"
"ph2",5885279,"5baaynnz",2,48,2,"ph2_1","E",9,48,143,"Inh","pre. (E & I)"
"ph2",5885279,"5baaynnz",3,52,2,"ph2_1","R",9,-52,143,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885279,"5baaynnz",4,76,2,"ph2_1","I",9,-76,143,"Exc","pre. (E & I)"
"ph2",5885279,"5baaynnz",5,54,2,"ph2_1","Z",9,-54,143,"Inh","sup. (S & Z)"
"ph2",5885279,"5baaynnz",6,74,2,"ph2_1","C",9,74,143,"Exc","sup. ctrl. (K & C)"
"ph2",5885279,"5baaynnz",7,86,2,"ph2_1","K",9,-86,143,"Inh","sup. ctrl. (K & C)"
"ph2",5885279,"5baaynnz",8,50,2,"ph2_1","B",9,50,143,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885279,"5baaynnz",9,76,2,"ph2_2","K",10,-76,143,"Inh","sup. ctrl. (K & C)"
"ph2",5885279,"5baaynnz",10,56,2,"ph2_2","E",10,56,143,"Inh","pre. (E & I)"
"ph2",5885279,"5baaynnz",11,60,2,"ph2_2","Z",10,-60,143,"Inh","sup. (S & Z)"
"ph2",5885279,"5baaynnz",12,82,2,"ph2_2","B",10,82,143,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885279,"5baaynnz",13,52,2,"ph2_2","S",10,52,143,"Exc","sup. (S & Z)"
"ph2",5885279,"5baaynnz",14,48,2,"ph2_2","R",10,-48,143,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885279,"5baaynnz",15,76,2,"ph2_2","I",10,-76,143,"Exc","pre. (E & I)"
"ph2",5885279,"5baaynnz",16,48,2,"ph2_2","C",10,48,143,"Exc","sup. ctrl. (K & C)"
"ph2",5885279,"5baaynnz",17,68,2,"ph2_4","E",12,68,143,"Inh","pre. (E & I)"
"ph2",5885279,"5baaynnz",18,80,2,"ph2_4","K",12,-80,143,"Inh","sup. ctrl. (K & C)"
"ph2",5885279,"5baaynnz",19,60,2,"ph2_4","B",12,60,143,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885279,"5baaynnz",20,56,2,"ph2_4","S",12,56,143,"Exc","sup. (S & Z)"
"ph2",5885279,"5baaynnz",21,72,2,"ph2_4","I",12,-72,143,"Exc","pre. (E & I)"
"ph2",5885279,"5baaynnz",22,58,2,"ph2_4","C",12,58,143,"Exc","sup. ctrl. (K & C)"
"ph2",5885279,"5baaynnz",23,66,2,"ph2_4","R",12,-66,143,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885279,"5baaynnz",24,82,2,"ph2_4","Z",12,-82,143,"Inh","sup. (S & Z)"
"ph2",5885279,"5baaynnz",25,58,2,"ph2_8","I",16,-58,143,"Exc","pre. (E & I)"
"ph2",5885279,"5baaynnz",26,66,2,"ph2_8","E",16,66,143,"Inh","pre. (E & I)"
"ph2",5885279,"5baaynnz",27,86,2,"ph2_8","K",16,-86,143,"Inh","sup. ctrl. (K & C)"
"ph2",5885279,"5baaynnz",28,46,2,"ph2_8","B",16,46,143,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885279,"5baaynnz",29,84,2,"ph2_8","S",16,84,143,"Exc","sup. (S & Z)"
"ph2",5885279,"5baaynnz",30,48,2,"ph2_8","C",16,48,143,"Exc","sup. ctrl. (K & C)"
"ph2",5885279,"5baaynnz",31,76,2,"ph2_8","R",16,-76,143,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885279,"5baaynnz",32,66,2,"ph2_8","Z",16,-66,143,"Inh","sup. (S & Z)"
"ph2",5885167,"fz4984lk",1,30,2,"ph2_1","K",9,-30,78,"Inh","sup. ctrl. (K & C)"
"ph2",5885167,"fz4984lk",2,34,2,"ph2_1","S",9,34,78,"Exc","sup. (S & Z)"
"ph2",5885167,"fz4984lk",3,-34,2,"ph2_1","R",9,34,78,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885167,"fz4984lk",4,-30,2,"ph2_1","I",9,30,78,"Exc","pre. (E & I)"
"ph2",5885167,"fz4984lk",5,38,2,"ph2_1","B",9,38,78,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885167,"fz4984lk",6,-44,2,"ph2_1","Z",9,44,78,"Inh","sup. (S & Z)"
"ph2",5885167,"fz4984lk",7,-26,2,"ph2_1","C",9,-26,78,"Exc","sup. ctrl. (K & C)"
"ph2",5885167,"fz4984lk",8,24,2,"ph2_1","E",9,24,78,"Inh","pre. (E & I)"
"ph2",5885167,"fz4984lk",9,-52,2,"ph2_2","Z",10,52,78,"Inh","sup. (S & Z)"
"ph2",5885167,"fz4984lk",10,40,2,"ph2_2","B",10,40,78,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885167,"fz4984lk",11,0,2,"ph2_2","C",10,0,78,"Exc","sup. ctrl. (K & C)"
"ph2",5885167,"fz4984lk",12,-34,2,"ph2_2","I",10,34,78,"Exc","pre. (E & I)"
"ph2",5885167,"fz4984lk",13,38,2,"ph2_2","E",10,38,78,"Inh","pre. (E & I)"
"ph2",5885167,"fz4984lk",14,48,2,"ph2_2","K",10,-48,78,"Inh","sup. ctrl. (K & C)"
"ph2",5885167,"fz4984lk",15,28,2,"ph2_2","S",10,28,78,"Exc","sup. (S & Z)"
"ph2",5885167,"fz4984lk",16,-30,2,"ph2_2","R",10,30,78,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885167,"fz4984lk",17,36,2,"ph2_4","E",12,36,78,"Inh","pre. (E & I)"
"ph2",5885167,"fz4984lk",18,-36,2,"ph2_4","R",12,36,78,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885167,"fz4984lk",19,-22,2,"ph2_4","Z",12,22,78,"Inh","sup. (S & Z)"
"ph2",5885167,"fz4984lk",20,0,2,"ph2_4","C",12,0,78,"Exc","sup. ctrl. (K & C)"
"ph2",5885167,"fz4984lk",21,32,2,"ph2_4","S",12,32,78,"Exc","sup. (S & Z)"
"ph2",5885167,"fz4984lk",22,38,2,"ph2_4","K",12,-38,78,"Inh","sup. ctrl. (K & C)"
"ph2",5885167,"fz4984lk",23,34,2,"ph2_4","B",12,34,78,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885167,"fz4984lk",24,-22,2,"ph2_4","I",12,22,78,"Exc","pre. (E & I)"
"ph2",5885167,"fz4984lk",25,56,2,"ph2_8","E",16,56,78,"Inh","pre. (E & I)"
"ph2",5885167,"fz4984lk",26,30,2,"ph2_8","K",16,-30,78,"Inh","sup. ctrl. (K & C)"
"ph2",5885167,"fz4984lk",27,38,2,"ph2_8","C",16,38,78,"Exc","sup. ctrl. (K & C)"
"ph2",5885167,"fz4984lk",28,50,2,"ph2_8","B",16,50,78,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885167,"fz4984lk",29,-44,2,"ph2_8","Z",16,44,78,"Inh","sup. (S & Z)"
"ph2",5885167,"fz4984lk",30,54,2,"ph2_8","S",16,54,78,"Exc","sup. (S & Z)"
"ph2",5885167,"fz4984lk",31,-40,2,"ph2_8","R",16,40,78,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885167,"fz4984lk",32,-20,2,"ph2_8","I",16,20,78,"Exc","pre. (E & I)"
"ph2",5885173,"xuklcnee",1,-16,2,"ph2_1","K",9,16,144,"Inh","sup. ctrl. (K & C)"
"ph2",5885173,"xuklcnee",2,30,2,"ph2_1","R",9,-30,144,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885173,"xuklcnee",3,42,2,"ph2_1","E",9,42,144,"Inh","pre. (E & I)"
"ph2",5885173,"xuklcnee",4,54,2,"ph2_1","Z",9,-54,144,"Inh","sup. (S & Z)"
"ph2",5885173,"xuklcnee",5,52,2,"ph2_1","S",9,52,144,"Exc","sup. (S & Z)"
"ph2",5885173,"xuklcnee",6,32,2,"ph2_1","B",9,32,144,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885173,"xuklcnee",7,34,2,"ph2_1","C",9,34,144,"Exc","sup. ctrl. (K & C)"
"ph2",5885173,"xuklcnee",8,38,2,"ph2_1","I",9,-38,144,"Exc","pre. (E & I)"
"ph2",5885173,"xuklcnee",9,-14,2,"ph2_2","E",10,-14,144,"Inh","pre. (E & I)"
"ph2",5885173,"xuklcnee",10,26,2,"ph2_2","B",10,26,144,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885173,"xuklcnee",11,40,2,"ph2_2","I",10,-40,144,"Exc","pre. (E & I)"
"ph2",5885173,"xuklcnee",12,32,2,"ph2_2","C",10,32,144,"Exc","sup. ctrl. (K & C)"
"ph2",5885173,"xuklcnee",13,28,2,"ph2_2","R",10,-28,144,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885173,"xuklcnee",14,42,2,"ph2_2","K",10,-42,144,"Inh","sup. ctrl. (K & C)"
"ph2",5885173,"xuklcnee",15,32,2,"ph2_2","Z",10,-32,144,"Inh","sup. (S & Z)"
"ph2",5885173,"xuklcnee",16,34,2,"ph2_2","S",10,34,144,"Exc","sup. (S & Z)"
"ph2",5885173,"xuklcnee",17,30,2,"ph2_4","Z",12,-30,144,"Inh","sup. (S & Z)"
"ph2",5885173,"xuklcnee",18,40,2,"ph2_4","K",12,-40,144,"Inh","sup. ctrl. (K & C)"
"ph2",5885173,"xuklcnee",19,44,2,"ph2_4","B",12,44,144,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885173,"xuklcnee",20,52,2,"ph2_4","R",12,-52,144,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885173,"xuklcnee",21,44,2,"ph2_4","S",12,44,144,"Exc","sup. (S & Z)"
"ph2",5885173,"xuklcnee",22,74,2,"ph2_4","E",12,74,144,"Inh","pre. (E & I)"
"ph2",5885173,"xuklcnee",23,30,2,"ph2_4","I",12,-30,144,"Exc","pre. (E & I)"
"ph2",5885173,"xuklcnee",24,36,2,"ph2_4","C",12,36,144,"Exc","sup. ctrl. (K & C)"
"ph2",5885173,"xuklcnee",25,38,2,"ph2_8","R",16,-38,144,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885173,"xuklcnee",26,52,2,"ph2_8","E",16,52,144,"Inh","pre. (E & I)"
"ph2",5885173,"xuklcnee",27,56,2,"ph2_8","I",16,-56,144,"Exc","pre. (E & I)"
"ph2",5885173,"xuklcnee",28,28,2,"ph2_8","B",16,28,144,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885173,"xuklcnee",29,28,2,"ph2_8","K",16,-28,144,"Inh","sup. ctrl. (K & C)"
"ph2",5885173,"xuklcnee",30,68,2,"ph2_8","S",16,68,144,"Exc","sup. (S & Z)"
